TIMESTAMP,Pyra1_Wm2_Avg,Pyra2_Wm2_Avg,RECORD,CR1000Temp_C_Avg,DoorOpen_Min,RefCell1_Wm2_Avg,AmbTemp_C_Avg,InvVDVoltage_V_Avg,InvVa_Avg,InvVb_Avg,InvVc_Avg,InvIa_Avg,InvIb_Avg,InvIc_Avg,InvVDCin_Avg,InvIDCin_Avg,InvFreq_Avg,InvPAC_kW_Avg,InvEtot_kWh_Max,InvVPVin_Avg,InvPDC_kW_Avg,InvOpStatus_Avg,InvMainFault_Max,InvDriveFault_Max,InvVoltageFault_Max,InvGridFault_Max,InvTempFault_Max,InvSystemFault_Max,InvSystemWarn_Max,InvPVMStatus_Max,SEWSAmbientTemp_C_Avg,SEWSModuleTemp_C_Avg,SEWSPOAIrrad_Wm2_Avg,PwrMtrIa_Avg,PwrMtrIb_Avg,PwrMtrIc_Avg,PwrMtrFreq_Avg,PwrMtrFreqMin_Min,PwrMtrFreqMax_Max,PwrMtrPhaseRev_Avg,PwrMtrVa_Avg,PwrMtrVb_Avg,PwrMtrVc_Avg,PwrMtrP_kW_Avg,PwrMtrP_kVAR_Avg,PwrMtrP_kVA_Avg,PwrMtrEdel_kWh_Max,PwrMtrErec_kWh_Max,PwrMtrEdel_kVARh_Max,PwrMtrErec_kVARh_Max,PwrMtrPF_Avg,PwrMtrVaTHDMax_Max,PwrMtrVbTHDMax_Max,PwrMtrVcTHDMax_Max,ShuntCurrent_A_Avg_1,ShuntCurrent_A_Avg_2,ShuntCurrent_A_Avg_3,ShuntCurrent_A_Avg_4,ShuntCurrent_A_Avg_5,ShuntCurrent_A_Avg_6,ShuntCurrent_A_Avg_7,ShuntPDC_kW_Avg_1,ShuntPDC_kW_Avg_2,ShuntPDC_kW_Avg_3,ShuntPDC_kW_Avg_4,ShuntPDC_kW_Avg_5,ShuntPDC_kW_Avg_6,ShuntPDC_kW_Avg_7,ShuntEtot_kWh_Max_1,ShuntEtot_kWh_Max_2,ShuntEtot_kWh_Max_3,ShuntEtot_kWh_Max_4,ShuntEtot_kWh_Max_5,ShuntEtot_kWh_Max_6,ShuntEtot_kWh_Max_7,WindSpeedAve_ms,WindDirAve_deg,WindDirStdDev_deg,WindSpeed_ms_Max,WindRef_V_Min,WindHeatStateID_Avg,WindValid_Avg,Battery_V_Min,Battery_A_Avg,Load_A_Avg,ChgState_Min,ChgSource_Min,CkBatt_Max,Qloss_Ah_Max,RTD_C_Avg_1,RTD_C_Avg_2,RTD_C_Avg_3,RTD_C_Avg_4,RTD_C_Avg_5,RTD_C_Avg_6,RTD_C_Avg_7,RTD_C_Avg_8,RTD_C_Avg_9,RTD_C_Avg_10
2016-08-14 00:00:00-05:00,-10.573587,-3.8666298,15403,28.85,0.0,0.254,28.69,0.81,275.8,273.9,272.1,0.0,0.0,0.0,1.608,0.0,60.13,0.0,1472582.0,21.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,26.61,-0.038,0.0,0.0,0.0,60.0,59.9,74.7,0.0,274.3,273.0,275.0,0.0,0.0,0.0,625.0,1462745.0,43118.0,135139.0,1.0,0.979,0.748,0.921,0.003,0.005,0.007,0.008,0.011,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.0,1967.0,1950.0,1938.0,1972.0,1903.0,1664.0,1.32,222.4,10.97,2.3,3.513,2.0,-1.0,13.54,0.024,0.223,3.0,2.0,0.0,0.0,26.82,25.79,25.66,26.05,26.61,27.62,26.64,26.59,26.38,35.5
2016-08-14 00:01:00-05:00,-10.217174,-3.7545533,15404,28.82,0.0,0.258,28.71,0.81,275.8,274.2,272.4,0.0,0.0,0.0,1.608,0.0,60.12,0.0,1472582.0,21.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,26.54,-0.038,0.0,0.0,0.0,59.92,59.9,74.7,0.0,275.0,273.7,275.0,0.0,0.0,0.0,625.0,1462745.0,43118.0,135139.0,1.0,0.979,0.748,0.921,0.004,0.005,0.006,0.008,0.011,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.0,1967.0,1950.0,1938.0,1972.0,1903.0,1664.0,0.783,219.5,27.24,1.7,3.512,2.0,-1.0,13.54,0.024,0.223,3.0,2.0,0.0,0.0,26.8,25.81,25.71,26.09,26.58,27.64,26.67,26.54,26.38,35.49
2016-08-14 00:02:00-05:00,-10.217174,-3.7545533,15405,28.82,0.0,0.259,28.69,0.807,276.7,274.9,273.0,0.0,0.0,0.0,1.608,0.0,60.11,0.0,1472582.0,21.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.26,26.46,-0.038,0.0,0.0,0.0,59.9,59.9,74.7,0.0,275.7,274.0,275.8,0.0,0.0,0.0,625.0,1462745.0,43118.0,135139.0,1.0,0.979,0.748,0.921,0.004,0.005,0.006,0.008,0.01,0.007,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.0,1967.0,1950.0,1938.0,1972.0,1903.0,1664.0,0.47,247.5,18.96,1.0,3.512,2.0,-1.0,13.54,0.024,0.223,3.0,2.0,0.0,0.0,26.72,25.76,25.66,26.05,26.54,27.63,26.56,26.54,26.36,35.42
2016-08-14 00:03:00-05:00,-10.3359785,-3.7545533,15406,28.82,0.0,0.258,28.65,0.81,276.8,275.1,273.3,0.0,0.0,0.0,1.608,0.0,60.11,0.0,1472582.0,21.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.23,26.39,-0.037,0.0,0.0,0.0,59.93,59.9,74.7,0.0,276.0,274.4,276.0,0.0,0.0,0.0,625.0,1462745.0,43118.0,135139.0,1.0,0.979,0.748,0.921,0.003,0.005,0.006,0.007,0.012,0.008,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.0,1967.0,1950.0,1938.0,1972.0,1903.0,1664.0,0.655,219.5,17.41,1.0,3.512,2.0,-1.0,13.54,0.024,0.223,3.0,2.0,0.0,0.0,26.62,25.71,25.57,26.0,26.48,27.53,26.54,26.48,26.28,35.42
2016-08-14 00:04:00-05:00,-10.573587,-3.7545533,15407,28.81,0.0,0.258,28.6,0.81,276.6,274.8,273.3,0.0,0.0,0.0,1.608,0.0,60.12,0.0,1472582.0,21.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.18,26.41,-0.038,0.0,0.0,0.0,60.0,59.9,74.7,0.0,275.1,274.1,276.0,0.0,0.0,0.0,625.0,1462745.0,43118.0,135139.0,1.0,0.979,0.748,0.921,0.004,0.004,0.007,0.007,0.011,0.008,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.0,1967.0,1950.0,1938.0,1972.0,1903.0,1664.0,0.99,179.8,28.65,2.1,3.513,2.0,-1.0,13.54,0.024,0.223,3.0,2.0,0.0,0.0,26.67,25.66,25.57,25.97,26.51,27.55,26.56,26.44,26.28,35.42
2016-08-14 00:05:00-05:00,-10.3359785,-3.7545533,15408,28.79,0.0,0.257,28.55,0.765,276.7,274.9,273.3,0.0,0.0,0.0,1.589,0.0,60.14,0.0,1472582.0,21.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.08,26.36,-0.038,0.0,0.0,0.0,60.0,59.9,74.7,0.0,275.0,274.0,276.0,0.0,0.0,0.0,625.0,1462745.0,43118.0,135139.0,1.0,0.979,0.748,0.921,0.004,0.004,0.006,0.007,0.011,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.0,1967.0,1950.0,1938.0,1972.0,1903.0,1664.0,1.19,210.4,10.56,1.8,3.513,2.0,-1.0,13.54,0.024,0.223,3.0,2.0,0.0,0.0,26.65,25.71,25.62,25.99,26.52,27.53,26.64,26.44,26.31,35.36
2016-08-14 00:06:00-05:00,-10.3359785,-3.6424768,15409,28.79,0.0,0.259,28.51,0.333,276.8,275.0,273.5,0.0,0.0,0.0,1.07,0.0,60.13,0.0,1472582.0,21.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.09,26.33,-0.038,0.0,0.0,0.0,60.0,59.9,74.7,0.0,275.3,274.1,276.0,0.0,0.0,0.0,625.0,1462745.0,43118.0,135139.0,1.0,0.979,0.748,0.921,0.004,0.004,0.006,0.008,0.01,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.0,1967.0,1950.0,1938.0,1972.0,1903.0,1664.0,0.893,214.8,16.24,1.4,3.51,2.0,-1.0,13.54,0.024,0.223,3.0,2.0,0.0,0.0,26.64,25.61,25.58,25.96,26.44,27.5,26.61,26.44,26.31,35.33
2016-08-14 00:07:00-05:00,-9.979566,-3.4183247,15410,28.78,0.0,0.261,28.55,0.27,276.9,275.1,273.6,0.0,0.0,0.0,1.014,0.0,60.13,0.0,1472582.0,21.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.13,26.29,-0.038,0.0,0.0,0.0,60.0,59.9,74.7,0.0,275.9,274.5,276.3,0.0,0.0,0.0,625.0,1462745.0,43118.0,135139.0,1.0,0.979,0.748,0.921,0.003,0.005,0.006,0.008,0.011,0.007,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.0,1967.0,1950.0,1938.0,1972.0,1903.0,1664.0,0.665,222.0,27.59,1.2,3.513,2.0,-1.0,13.54,0.024,0.223,3.0,2.0,0.0,0.0,26.57,25.67,25.59,25.96,26.44,27.49,26.52,26.43,26.28,35.33
2016-08-14 00:08:00-05:00,-10.217174,-3.530401,15411,28.76,0.0,0.26,28.52,0.27,277.2,275.1,273.6,0.0,0.0,0.0,1.026,0.0,60.14,0.0,1472582.0,21.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.13,26.31,-0.037,0.0,0.0,0.0,60.0,59.9,74.7,0.0,276.0,275.0,276.8,0.0,0.0,0.0,625.0,1462745.0,43118.0,135139.0,1.0,0.979,0.748,0.921,0.004,0.004,0.006,0.007,0.012,0.008,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.0,1967.0,1950.0,1938.0,1972.0,1903.0,1664.0,0.648,236.3,26.12,1.0,3.512,2.0,-1.0,13.54,0.024,0.223,3.0,2.0,0.0,0.0,26.52,25.6,25.48,25.87,26.38,27.43,26.43,26.35,26.21,35.33
2016-08-14 00:09:00-05:00,-10.3359785,-3.7545533,15412,28.76,0.0,0.259,28.48,0.27,276.8,275.3,273.7,0.0,0.0,0.0,1.018,0.0,60.14,0.0,1472582.0,21.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.03,26.3,-0.038,0.0,0.0,0.0,60.0,59.9,74.7,0.0,276.0,275.0,276.5,0.0,0.0,0.0,625.0,1462745.0,43118.0,135139.0,1.0,0.979,0.748,0.921,0.004,0.005,0.006,0.008,0.011,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.0,1967.0,1950.0,1938.0,1972.0,1903.0,1664.0,0.705,186.1,19.33,1.0,3.513,2.0,-1.0,13.54,0.024,0.223,3.0,2.0,0.0,0.0,26.54,25.65,25.47,25.84,26.33,27.43,26.43,26.26,26.18,35.28
